TweetID,Username,Text,CreateDate,Biased,Calling_Out,Keyword
1360616098031276035,Fumineko33381,RT @Koreaboo: BTOBâ€™s Peniel Shows Solidarity For â€œAnti-Racism Against Asiansâ€ In Instagram Post  https://t.co/zRhyjnCX5U,2021-02-13 15:45:31+00:00,0,0,Asians
1365156777638043652,Emperor_Freeza_,"RT @wordsby_bangtan: Racism against Asians is only growing - it's insidious, and COVID-19 jokes is just one way it manifests itself. Hold Matthias Matuschik and Bayern 3 accountable. #Bayern3Racist #RassismusBeiBayern3",2021-02-26 04:28:33+00:00,0,1,Asians
1427681978854248448,TylerBoliver,"If you think only Asians can make dumplings, or write a cookbook about making dumplings you are a racist.",2021-08-17 17:21:23+00:00,0,0,Asians
1376808182568341504,caulbearer20,RT @LerexxHD: Graphic Designer  ðŸŽ¨  Album ArtðŸ’½ || Event Flyers ðŸŽ´||Business Card ðŸ’³Logo ðŸ”|| LetterheadðŸ“ || Broucher and more ðŸ¤—  âœ‰ï¸DM : @LerexxHD ðŸ“±App/Call :076 211 6884 ðŸ“§ : lerexx.sa@gmail.com  ðŸŒ : https://t.co/SaeM63KB3S  #WooliesEaster #TheMorningFlava Apple || Yaya || Asians || Nono https://t.co/TXB7NpB3Ci,2021-03-30 08:07:05+00:00,0,0,Asians
1348278885289484291,HighWarllock,"RT @SucculentBud: asians have a colorism and anti-blackness problem within the community and I think it's my responsibility to cut that shit out. having darker skin tones in picrew isnt a ""western"" idea because maybe if you put some brain cells together then you know darker skin asians exist there",2021-01-10 14:41:50+00:00,0,0,Asians
1377137703829917698,harmony_diaz,RT @DrJenHo: 8/This morning I saw the video and images of Asians being attacked by Black men and thought about this being Day 2 of Chauvin's trial. It might be a coincidence but it's not lost on me the way that we don't grant Black people automatic humanity--it's why #BlackLIvesMatter,2021-03-31 05:56:29+00:00,0,0,Asians
1363693303019970565,JFX942,"more sad filipino dumbfuck, at this stage, draw your ""girls as innocent and superior, asians as grey and silenced, mexicans as the example with your invitation"", remember Jimi is a north korean soldier, prison tactics.",2021-02-22 03:33:14+00:00,0,0,Asians
1369699679500447748,clown_luvr,RT @heirmees: u guys say anime isnt political like a good chunk of east asians dont have beef with japanese mangakas bc of the insensitive shit they add in their stories all the time,2021-03-10 17:20:26+00:00,0,0,Asians
1378384514876014594,AnonOpinion2,RT @rayray_va: I would rather they hear me speak to them and be corrected than subject them to humiliation because they canâ€™t understand my English. Donâ€™t be so quick to judge Asians who did not have the opportunity to learn their own language and are currently learning now.,2021-04-03 16:30:52+00:00,0,1,Asians
1424970298970025994,alwaysdobetter,"@T_FisherKing @thereidout @JoyAnnReid For starters, they secured the border.They enabled treaties between Israel &amp; Arabic states. They delivered 3 vaccines in record time. They created record jobs for Blacks, Hispanics, Asians &amp; W.omen. They made the Country energy independent. Are you uninformed or just ignorant?",2021-08-10 05:46:08+00:00,0,0,Asians
1359096281789005839,yeol_ethereal,"RT @YH_NEX7: ï¼Ÿï¼Ÿè¿™æ˜¯ä»€ä¹ˆ ðŸ˜ This is fake! Justin Huang is not ""Jian"" and he is not debuting in another group. Please help report this account ðŸ™ Stop fetishizing Asians.  - Justin's original post: https://t.co/kTlP5zb8YN - Our update of Justin: https://t.co/TsvxERXdoU  #é»„æ˜Žæ˜Š https://t.co/I6ZVvqrTh9 https://t.co/UKcv2PsrDS",2021-02-09 11:06:19+00:00,0,1,Asians
1351046228042264583,SKaisahH,RT @lucisthetic: JUST IN: asians are no longer poc!! we are white ðŸ˜³ðŸ˜š!! https://t.co/d29izkNj3M,2021-01-18 05:58:16+00:00,0,0,Asians
1471357249973256193,exo_xslcbcdks,"RT @EVSS1485: Thank you western EXOLs for protecting gap! â¤ Take rest now, Asians will take over! Saranghaja!   #EXO #ì—‘ì†Œ @weareoneEXO",2021-12-16 05:51:19+00:00,0,0,Asians
1372069698385309699,kookierocky,@lakshyalucky7 Stop the RACISM and VIOLENCE against Asians   #StopAsianHate  #AsiansAreHuman,2021-03-17 06:18:02+00:00,0,1,Asians
1405599138356547590,Nursetek72,RT @JackPosobiec: Megan Rapinoe Mocked Asians In Unearthed Tweets. - The National Pulse https://t.co/pbQ7JxTwjl,2021-06-17 18:52:04+00:00,0,0,Asians
1457822771514314756,iolee_lee,"RT @daddysgoodboyx: Asians, Asians, Asians thatâ€™s it, just RT. ðŸ¤¤ https://t.co/AKj0u2Btjm",2021-11-08 21:30:08+00:00,0,0,Asians
1365462844322553856,Eastfist,LOL. No one gives a fuck about Asians unless they can make them money or give them sucky-sucky. Asians are the most vile against Asians. https://t.co/cRwzfqxm5r,2021-02-27 00:44:45+00:00,0,0,Asians
1369817172919336961,JHNYC0RE,RT @soIanunu: Yâ€™all trying to flip stuff. Saying you hate Asians is wrong point blank and those ppl are out of they minds thinking they could do that with zero consequences.,2021-03-11 01:07:18+00:00,0,1,Asians
1365362079918551041,ultjmz,RT @kpopspotifydata: RACISM IS NOT AN OPINION  Don't stop speaking up.  This goes beyond Kpop. It's the generalized racism towards Asians.   #RacismBayern3   #RacismIsNotAnOpinion  #Bayern3Racist,2021-02-26 18:04:21+00:00,0,1,Asians
1472812010811265024,onsica,Henry Golding has more chemistry with Emilia Clarke in the first 30min of this film compared to the actress in Crazy Rich Asians,2021-12-20 06:12:01+00:00,0,0,Asians
1427921202568437764,HollinsMargaret,"RT @ColinYeo1: It is much less â€œgenerousâ€ than resettlement of 11,000 Hungarian refugees in 1956. A lot less â€œgenerousâ€ than the  resettlement of nearly 30,000 Ugandan Asians in 1972, despite visceral opposition led by Enoch Powell. Both schemes were undertaken by Conservative governments. https://t.co/e89IaomrWt",2021-08-18 09:11:58+00:00,0,0,Asians
1373269531049689089,BballFutures1,RT @MoooPapa: Fear of Corona is on the decline so now they're switching to racism they used Blacks in 2020 now they're using Asians.,2021-03-20 13:45:44+00:00,0,0,Asians
1390242855990349830,DavidRWebber,"RT @nycjayjay: Because...Asia is where bamboo comes from, and we Asians of course still use bamboo fibers in our paper, right? Wow, they have us all figured out! #QTheCrazies https://t.co/K6ENMOYdbu",2021-05-06 09:51:40+00:00,0,1,Asians
1377373171620446210,ParadyneT101,"RT @tariqnasheed: Many ppl suspect ( myself included) that police agencies like NYPD are deliberately orchestrating these crimes against Asians by sending mentally ill criminals out to do them, so police can get hundreds of millions of dollars in budgetary funds.  But yâ€™all say it a Black problem https://t.co/pIgYpR9fFb",2021-03-31 21:32:09+00:00,0,0,Asians
1372038982196858880,YangMeFaitRire,RT @StephenSeanFord: Stop. Fucking. Killing. Asians.,2021-03-17 04:15:59+00:00,0,1,Asians
1377147915760594945,uarmyouthh,@DutchessKpop @DaesungsThighs bts are asians?? can they not talk abt the racism they face?? this is not abt groups making it abt themselves this is a matter where it concerns their race tf,2021-03-31 06:37:03+00:00,0,1,Asians
1372075806441279489,hwangdoms,RT @balloonra: your reminder that you donâ€™t need a reason to care about asian lives..? â€œif you enjoy kpop/anime you should be talking about thisâ€ fuck that. why do you need a reason? is it not enough that asians are hurting? what â€œreasonâ€ do you need other than helping those who are hurting?,2021-03-17 06:42:18+00:00,0,1,Asians
1377217747600470017,eliza1918,"@BrandEconom101 @PreetBharara I was upset aggressor &amp; bystanders were black. For over 100 years in this country while other minorities were being killed &amp; beaten, Asians didnâ€™t come to the defense of other minorities, stayed lying low relieved it wasnâ€™t them until it was there turn to suffer abuse of hatred",2021-03-31 11:14:33+00:00,1,0,Asians
1437051077094871044,floweryjhs,"RT @eph_ren: Play an asian game, fawn over asian characters, but the second asians get angry about racism within the fandom it's crickets",2021-09-12 13:50:50+00:00,0,1,Asians
1372206373618913285,buugwife,"RT @number1poster: Rampant, flippant dehumanization and social pigeonholing of Asians leads to violence. Itâ€™s really not hard. Whether youâ€™re reducing someone to a submissive sexual object, the dirty source of a foreign virus, a â€œrobotâ€, or yes, a Silicon Valley tech billionaire, it causes harm",2021-03-17 15:21:08+00:00,0,0,Asians
1430872819823366146,cookieggukkie,its like telling asians that we cannot be successful. every part of our success will be questioned by â€œhow did you do it?â€ â€œwhy are you successful?â€,2021-08-26 12:40:39+00:00,0,0,Asians
1373447548359356420,SainteasY12,@Anna_Mary96 Probably not. It goes against their narrative in so many ways. We all know they hate Asians and call them white minorities. Really this first time ever they got on asian side because it was an evil white guy. #truth,2021-03-21 01:33:07+00:00,0,0,Asians
1373447861023641603,crimsonhowitzer,RT @ramzpaul: In 2007 Seung-Hui Cho killed 33 Whites at Virginia Tech. The media and government claimed that it was important not be blame Asians.  2021 a White man killed 6 Asians and 2 Whites in what the FBI admitted had no racial motive. The media and government blamed White people. https://t.co/G8XHL40W5K,2021-03-21 01:34:22+00:00,0,0,Asians
1384369092531036167,whatevesss1,@gypsy_heart6 Muslims did not participate in thr Holocaust instead historically they have provided protection to the Jews and south Asians Muslims least of all. This is not even our issue. Youâ€™ve just gobbled up all the shit morals the west feeds at a regular and giving baashan based on it,2021-04-20 04:51:26+00:00,0,0,Asians
1472136240845639682,Taebaee3,"RT @kpopstarz: BTS V, Jungkook, BLACKPINK Lisa and More Included in the Top 100 Most Searched Asians on Google Worldwide in 2021 https://t.co/WAGd6k0YoW",2021-12-18 09:26:45+00:00,0,0,Asians
1413478546975113220,Atsa1759,RT @stillgray: An Asian-owned liquor store in Dallas was ransacked by a white supremacist. This is why more Asians are buying guns. https://t.co/DfgklIcWp6,2021-07-09 12:42:01+00:00,0,1,Asians
1433205659005296641,AmboMagic,RT @ThisIsShivi: The fact that Bend It Like Beckham is still a big deal to so many Asians shows just how few South Asian led films have been out since. We haven't even scraped the tip of the iceberg on diversity yet.,2021-09-01 23:10:31+00:00,0,0,Asians
1372065254633480193,LJinbelle_,RT @likechizu: The racism and violence against the Asians is sickening. Racism is NOT a joke. Racism is NOT an opinion. Stop normalizing racism against Asians!!  #StopAsianHate  #AsiansAreHuman,2021-03-17 06:00:23+00:00,0,1,Asians
1372963018871554049,honeybunita,I think we are having the wrong conversations surrounding this topic. The focus shouldnâ€™t be on Black people supporting Asian people because like not all Asians are racist not all Black people are refusing to support Asian people during this time.,2021-03-19 17:27:46+00:00,0,0,Asians
1442731677529243655,jeonsarkive,"RT @nocturnal_ly: Not back, but here to remind u. Asians especially East Asians have recieved a lot of increased hate and violence these past 2 years. This concert. You have a responsibility, of your and BTS's health. Get vaccinated. Bitter truth. Media will love a negative story on BTS, WORLDWIDE",2021-09-28 06:03:31+00:00,0,0,Asians
1365306195062456322,queenjoons2,RT @hyunsuinseoul: The â€œhe doesnâ€™t just hate Asians he just hates all boy bands!â€ take doesnâ€™t hold water to me when violence against Asians is on the rise in a pandemic and you compare a group of Asians to said virus.,2021-02-26 14:22:17+00:00,0,1,Asians
1379752731934552065,Leiwans,RT @yuritonins: if youâ€™re telling me all asians look the same then why tf donâ€™t i look like Kim Minju ðŸ¤¨ https://t.co/GSU5wWIDNI,2021-04-07 11:07:40+00:00,0,0,Asians
1372132520825815045,szxqiz,RT @txtvotingcrew: Please spend time to educate yourself on recent events regarding hate crimes against Asians. Spread awareness and help out in any way that you can. #StopAsianHate #AsiansAreHuman  ðŸ”— https://t.co/SNsGYpYyk6 ðŸ”— https://t.co/odCFT5MbhS ðŸ”— https://t.co/V7FYMHjQDd,2021-03-17 10:27:40+00:00,0,1,Asians
1372195222998900744,jkstars_,"@btsclassic @BigHitEnt, @Topps made a representation of violence in their illustrations towards B75. It's not funny and it's a mockery towards the rise in crime against Asians, please take legal action.",2021-03-17 14:36:49+00:00,0,1,Asians
1372074943530348544,caktopus,RT @Trungles: We have to talk about how a mainstay of stochastic terrorism against Asians includes how Asian immigrant women in vulnerable service professions are violently sexualized and reduced to punchlines in much of the American popular imagination and everything it begets.,2021-03-17 06:38:53+00:00,0,1,Asians
1406403663451537408,ResisterSis20,"RT @wingdigit: The only conspiracy not yet told by Tucker and MAGAs is the one donald will snag. January 6 was a Chinese plot. They were aided by Asians living among us. The FBI helped them because trump pissed on them. So, leave his followers alone. Donald said they're patriots. S. That's that",2021-06-20 00:08:57+00:00,1,0,Asians
1359763735863119877,judystwt,"RT @httpquack: thread of violence towards elderly asians that are not talked about right now:  tw / racism , death , violence",2021-02-11 07:18:32+00:00,0,1,Asians
1365168436880551937,Jeon_Euphoria97,"@fairiesvmns @bayern3 @bayern3 This person @MMatuschik working in your radio is being blatant racist towards Asians, would you want someone like that working for your company and brand? you should take actions immediately.  What a shame to work with that old man ðŸ˜¤",2021-02-26 05:14:53+00:00,0,1,Asians
1396537665512787977,JoshauSucks,@IramiOF I just don't feel that bad about Asians losing their whiteness. I want whites to lose their whiteness too,2021-05-23 18:45:00+00:00,0,0,Asians
1372348938594975745,screamingcat247,"RT @surenliciousart: As a mixed Asian/black woman, please do not forget to include and protect SE and dark-skinned Asians. Every single time the activism surges, I see my people being left out. I am deeply terrified what is happening to America is going to spread.  #StopAsianHate",2021-03-18 00:47:38+00:00,0,1,Asians
1372407289261432834,Mishti00972680,"RT @BangtanINDIA: #RacismIsNotComedy It's not funny, witty or comedy. It's an issue which shouldn't be tolerated. It's not funny to show violence depicting towards Asians. It wasn't just one person, but many people responsible who thought it was okay, when it IS NOT.",2021-03-18 04:39:30+00:00,0,1,Asians
1412067284282232832,vicvgold1,"@AugustCohen4 @RevChuckCurrie @CoriBush It assumes that it is related to the race and gender. For example, is it antisemitic to say: the majority of capitalist oppressors of blacks are Jewish? Is it racist to say: most hate crimes on asians now are perpertrated by blacks?",2021-07-05 15:14:10+00:00,0,0,Asians
1377047681856544769,Professor_Foote,"RT @DineshDSouza: As part of my research into white supremacy, I keep looking on social media for videos of white supremacists assaulting Asian Americans. Canâ€™t find any! What I do see is video after video of blacks beating up Asians. This is so frustrating! Can anyone help me out here?",2021-03-30 23:58:46+00:00,0,0,Asians
1372722376710909953,Andromeda1666,"RT @JhonenV: Every time I say something controversial like â€œhey, donâ€™t kill blackâ€ or â€œtry not to murder Asiansâ€ or â€œya know what, nazis are badâ€, I lose followers. GET GOING ALREADY. I maybe made stuff you liked but I donâ€™t like YOU. Go on now, take your backwards ways on outta here.",2021-03-19 01:31:33+00:00,0,1,Asians
1468986953504681993,farm_jvm,"RT @KamVTV: The real villains in America aren't Black people, white people, Asians, Latinos, women, and they arenâ€™t gays. They are the radical journalist, teachers, and professors who do nothing but sow division between the American people.",2021-12-09 16:52:36+00:00,0,0,Asians
1458888883962212371,ethicalcourage,RT @DrEricDing: 5) â€œslow boats to/from Chinaâ€ traditionally references the classic Chinese junk sailing ships. Slow Asian boats directly refers to this old stereotyped boats from China. So yes itâ€™s a racist stereotype against Asians.  https://t.co/xoH57xqKBv,2021-11-11 20:06:29+00:00,0,1,Asians
1372056304244588544,kellyisrich,"RT @userbfIy: not only is this extremely insensitive with the rise in violence towards asians, but please explain to me how the illustration is even pertinent bc if the point was the grammys took advantage of bts then shouldnâ€™t the grammys be the ones being mocked? ðŸ¥´ https://t.co/O7Lv9i0SiH",2021-03-17 05:24:49+00:00,0,1,Asians
1457792540074119168,emiIystcne,@ifslored crazy rich asians,2021-11-08 19:30:00+00:00,0,0,Asians
1368203131604074496,DiNunzioE,@Prof_RBW Thanks for sticking up for Asians. â™¥ï¸,2021-03-06 14:13:41+00:00,0,0,Asians
1357650409465155585,xiao__long_Bao,"Asians are human too, if this man doesnâ€™t get murder charges, something is wrong with the system... as if nothings wrong with it already. HOLD THE TEENAGER ACCOUNTABLE.  #JusticeForVicha https://t.co/YJZZvdtDdz",2021-02-05 11:20:56+00:00,0,1,Asians
1380285936995606530,LynnWal12343534,@markdcolyer1 @y_alibhai Where would she go. Uganda didn't want them. However Yasmin never wants to acknowledge that this so called nasty racist country gave the Ugandan Asians a home but hey Boris is a racist and Idi Amin was misunderstood no doubt ðŸ¤”,2021-04-08 22:26:26+00:00,0,0,Asians
1367945231686045702,Julesclds,"RT @KamVTV: House approved HR 1280. George Floyd Act.   This bill â€œencourages police dept to adopt quotas based on gender, race for â€˜traffic stops,â€™ â€˜pedestrian stops,â€™ and â€˜interviews.â€™ Encourages police to stop innocent women, Asians, and whites, just to meet quotas based on gender/race.",2021-03-05 21:08:53+00:00,0,0,Asians
1377653389820104710,LeasAloma,@THEToughCookie @RudyGiuliani Historically blacks commit more crimes against Asians than any other race. Check your facts.,2021-04-01 16:05:38+00:00,0,0,Asians
1364951055176507399,MorrellLauren,RT @daangelprecious: Asians r so anti black i canâ€™t take anything they say about us seriously,2021-02-25 14:51:05+00:00,1,0,Asians
1399383603864297473,cranbooslore,RT @dreamwastaken: @Stephabues of course!! love to all the Asians and Pacific Islanders out there :)) love u guys â¤ï¸,2021-05-31 15:13:45+00:00,0,0,Asians
1372168349602430976,lalisamydream,"@btsclassic @BigHitEnt, @Topps made a representation of violence in their illustrations towards B75. It's not funny and it's a mockery towards the rise in crime against Asians, please take legal action.",2021-03-17 12:50:02+00:00,0,1,Asians
1437050818210013195,CrossBunBun,"RT @shrcksu: It is not the fault of Asians who have been here criticizing everyone about this sort of shit if white trans folks had their heads in the sand or were choosing to ignore them.  This sort of defense showcases only ignorance of the situation, and grossly uses identity as a shield. https://t.co/7yRx7woh60",2021-09-12 13:49:48+00:00,0,0,Asians
1426307711633924100,BenisKen,@noiresdiary @AnimainSparkstr @kaiko_bay And so the whitewashing of asians continues...,2021-08-13 22:20:32+00:00,0,1,Asians
1372046989542625280,jungklovd,@sparklycandyz Stop the racism and violence against Asians.  #AsiansAreHuman,2021-03-17 04:47:48+00:00,0,1,Asians
1384043695406678016,CHC0PUFF,@WE_THE_BOYZ If all asians look the same then explain why the hell I don't have a pretty face like chanhee https://t.co/mW68T8reUw,2021-04-19 07:18:25+00:00,0,0,Asians
1359848443531784194,bundoie,"RT @rapplerdotcom: Out of all Southeast Asians, Filipinos are most disapproving of their government's response to the COVID-19 pandemic, according to a study by the ASEAN Studies Centre, a research institute focused on the ASEAN.  READ: https://t.co/tlaamDf0Hw https://t.co/nZ8kGABlVS",2021-02-11 12:55:08+00:00,0,0,Asians
1462797845770416128,chobblesome,"@IKARISGLOW @Lykke_838 Koreans tend to look down on darker skins, and yes that includes fellow asians",2021-11-22 14:59:18+00:00,0,1,Asians
1404506963421978625,MxJay_VI,RT @ValerieComplex: A pattern me thinks   https://t.co/raQJEtHHjC,2021-06-14 18:32:09+00:00,0,0,Asians
1369569087248998400,fcxkof,RT @aimanariffAAK: #RayaAndTheLastDragon was such a great movie. It feels close to home especially for us Southeast Asians. They really did their homework for these little details. https://t.co/6PX3QYblSq,2021-03-10 08:41:30+00:00,0,0,Asians
1366561007271882752,takemitsuronin,"RT @wil_da_beast630: I'm on TV again - discussing ""white supremacist"" hate attacks on Asians, the sincerity of LeBron's Deeply Held Political Positions, and other things. https://t.co/3LViDkzK2S",2021-03-02 01:28:28+00:00,0,0,Asians
1376914487798853635,navyChiefalways,"So, it appears that it's Black males committing all the attack on Asians? Media silent. @VanJones68 @TheView @KRIS6News @EricTunchez @Ninomerica https://t.co/Ay5mGZdqfY",2021-03-30 15:09:30+00:00,0,0,Asians
1376703021879599106,BobLonsberry,RT @ChristianWalk1r: Stopping Asian Hate would mean calling out the group that commits the most hate crimes against Asians.  Hint: itâ€™s not white people.,2021-03-30 01:09:12+00:00,0,0,Asians
1475530112825233408,alan_fract,Asian Girls... Asian Girls are your pleasure girls! But you don't do that much for us! Imagine what pleasures we give Alan who helps Asians win politically! The maximum pleasures with Asian Girls are beyond your wildest dreams! And Alan gets that all the time!,2021-12-27 18:12:47+00:00,0,0,Asians
1372061831334793217,whazelish,RT @vantesthicc: â€¼ï¸ RT AND REPLY â€¼ï¸ DO NOT BE IGNORANT â€¼ï¸  ðŸ”’ 100 RTS/REPLIES  Stop the RACISM and VIOLENCE against Asians   #StopAsianHate  #AsiansAreHuman,2021-03-17 05:46:46+00:00,0,1,Asians
1379434719494868998,Arrow252525,"RT @ElieNYC: Tammy Duckworth and Mazie Hirono are IN THE ACTUAL US SENATE. (And if we expand to south Asians, they might have noticed the VICE PRESIDENT).  Also, what refried trash is this headline?  WHAT EVEN IS THIS??? https://t.co/F5nCHcEUQp",2021-04-06 14:04:00+00:00,0,0,Asians
1372365711071399940,slims_jc,"When I saw this it made me sad. I can actually relate to this-mean kids who are now adults &amp; still carrying their hate &amp; racism with them to natives, blacks, asians...anyone ""different"" ðŸ˜ž https://t.co/nh8em1TxRn",2021-03-18 01:54:17+00:00,0,1,Asians
1370176895887704064,ILOVE_BTSzzang,RT @20130613_07: GIVE A VOICE TO ASIANS,2021-03-12 00:56:43+00:00,0,1,Asians
1372401449439756291,mozz4rella,"RT @itztimi31: Everyone, non-asians or asians, please take time to read the pictures below to be aware of whatâ€™s happening in the past few days.. use every platform that you have to raise awareness and be the voice of every Asian in this world   #StopAsianHate https://t.co/w1jssCaCQb",2021-03-18 04:16:18+00:00,0,1,Asians
1365926397349404673,Ocey91,RT @Dcuajunco: The movie about an SEA story isnâ€™t even accessible to South East Asians because we donâ€™t have Disney+ lmao https://t.co/Bcorpz2UJB,2021-02-28 07:26:45+00:00,0,0,Asians
1399397668602929156,iBiteKise,@yanfeidefender South asians?? blasians?? ðŸ™€ðŸ™€,2021-05-31 16:09:38+00:00,0,0,Asians
1372744182503211008,Risstastic,"RT @AsianGuyStream: Today another act of hate against Asians occurred in the US resulting in the death of 8 people.  But you'll hardly see many people - including Asians themselves - even talk about this.  We all know why though, right?  Because it's the easy way out.",2021-03-19 02:58:12+00:00,0,1,Asians
1442323306539991041,Hyoyeon_xx_,RT @clitaurusvenus: this is stressing out all south asians https://t.co/lkL0RVjTQw,2021-09-27 03:00:48+00:00,0,0,Asians
1365348237247406084,sangiebyheart,"RT @GoAwayWithJae: Thereâ€™s already an epidemic of hatred towards Asians. Public figures like German radio host Matthias Matuschik equating BTS to COVID-19 only encourages followers to dehumanize the Korean group, as well as Asians. My op-ed piece for @TeenVogue.  https://t.co/jWxbGQyWoa",2021-02-26 17:09:21+00:00,0,1,Asians
1396142551065776130,ayesha31_,"RT @CARROTHUSBAND: Reminder to all my asians in corpsetwt that the 23rd of every month is #asiancorpsetwtday !! it's also AAPI heritage month so would be super cool for us to post our selfies and also talk about struggles/microaggressions, etc. we face. excited to hype u all up &lt;3",2021-05-22 16:34:57+00:00,0,0,Asians
1372546780332761092,ohsnapitzangel_,RT @balloonra: your reminder that you donâ€™t need a reason to care about asian lives..? â€œif you enjoy kpop/anime you should be talking about thisâ€ fuck that. why do you need a reason? is it not enough that asians are hurting? what â€œreasonâ€ do you need other than helping those who are hurting?,2021-03-18 13:53:47+00:00,0,1,Asians
1376736146965729281,gwchnksj,RT @joonciaga: even asked why Asians spoke in english ..,2021-03-30 03:20:50+00:00,0,0,Asians
1347751543085404164,broyeanice,"RT @SucculentBud: asians have a colorism and anti-blackness problem within the community and I think it's my responsibility to cut that shit out. having darker skin tones in picrew isnt a ""western"" idea because maybe if you put some brain cells together then you know darker skin asians exist there",2021-01-09 03:46:22+00:00,0,0,Asians
1391038003863240707,ByAnyOtterName,"@EmmaDabiri Ooh! Thereâ€™s Jerri Daboo (â€œStaging British South Asian Cultureâ€), and Hermann Rodrigues has been taking photos of Asian Scotland for thirty years with Broon Scots Project! ðŸ˜Š But perhaps most comprehensive of all?: Rozina Visram's ""Asians in Britain: 400 Years of History.â€ ðŸ˜„",2021-05-08 14:31:19+00:00,0,0,Asians
1365663956459659268,amethystkook,RT @omermeroz: I have a million things more entertaining than fighting racists online @bayern3 but this is important. Asians are getting hurt daily because of statements like you endorse.  We won't stop until you drop @MMatuschik and take accountability.   #Bayern3_racism #Bayern3_Rassismus,2021-02-27 14:03:54+00:00,0,1,Asians
1379832200540127233,boomgoesd,@StarTrendsy @StephenABarrett @ichris_tian @ManUnitedZone_ I donâ€™t know how you came to the conclusion that asians canâ€™t be racist towards other asians. East Asian looking Indians mostly from the North East region suffer racism in India everyday.,2021-04-07 16:23:27+00:00,0,1,Asians
1424614730170253315,cassielovesDP,Another vid sold! Cassie shared by TWO ASIANS STUDS  #42 https://t.co/bov9wBQiea #MVSales https://t.co/ep7nLcdNcF,2021-08-09 06:13:14+00:00,0,0,Asians
1373417183179644930,KJNAddicted,"RT @nytimes: â€œAsians are not a virus.â€  After a week of pain, fear and mourning, Atlanta hosted a march and rally on Saturday to protest the killing of eight people, six of them women of Asian descent, by a gunman who targeted three massage businesses. https://t.co/Rj8JSe9UAP",2021-03-20 23:32:27+00:00,0,1,Asians
1399223434249265152,anil_1706,"@FarhadBhartiya If Kenya Help us So Much, Why NOT the Richest Asians. This shows their intention to make only profit....",2021-05-31 04:37:17+00:00,0,0,Asians
1346321948872122368,ASahario,RT @isospiri: Asians are so much hotter than matsals. Donâ€™t @ me.,2021-01-05 05:05:40+00:00,0,0,Asians
1376718324352970752,lalahobi_,"RT @bstpeach: ""We were even asked why Asians speak English.""  This statement truly hits hard when your ESL parent named you a Western sounding name so you wouldn't stick out in North America.  #StopAsianHate #StopAAPIHate",2021-03-30 02:10:01+00:00,0,1,Asians
1372254769914478598,iHugMiya,"RT @slurpn00dles: one more thing: support all asians. It's not just the Chinese, or East Asians. Asia is a massive continent, and I'm seeing South Asians, Southeast Asians, mixed Asians and more getting attacked. They are worthy of just as much support.",2021-03-17 18:33:27+00:00,0,1,Asians
1378754047180701698,BEASTW00D_OG,I'm Sorry What? Dont Come For Me If I Didnt Send For You Homie. @StopBlaminYtPpl  We Don't Naturally Hate Anybody. All This Hate Crime Against Asians? Where Biihhh? When Officers Are Still Gunning Down My Ppl. #Fuck12 &amp; #FuckYou,2021-04-04 16:59:15+00:00,0,0,Asians
1392353233247604736,jessicadeseril1,RT @tedlieu: The murderer in Georgia went to an Asian business and shot Asians. He then drove 27 miles to a second Asian business and shot more Asians. Then he targeted a third Asian business. It is appropriate that he has been charged with committing hate crimes. https://t.co/JH9mIhSsCm,2021-05-12 05:37:34+00:00,0,1,Asians
1368243046546956290,AdIer_Schwarz,"@fnordfinder1 @minkusdomink @pebonilla @Popehat The discontinued books were pretty racist, especially towards Asians Dr Seuss even edited one for later editions to make it marginally less worse",2021-03-06 16:52:17+00:00,0,1,Asians
1399384770056884226,_icecreamtae,RT @dreamwastaken: @Stephabues of course!! love to all the Asians and Pacific Islanders out there :)) love u guys â¤ï¸,2021-05-31 15:18:23+00:00,0,0,Asians
1372668080455815169,salinaaa_bb,RT @daangelprecious: no bc a white men murdered asians and the the media is talking about how black ppl can help??? wth,2021-03-18 21:55:47+00:00,0,0,Asians
1345432675650314241,NoBlood4Hubris,"RT @EricBoehlert: two months after Trump lost by 7M votes, NYT *still* churning out articles abt how well he did   the losing candidate has never received coverage like this; https://t.co/VHBfV39Pn3",2021-01-02 18:12:01+00:00,0,0,Asians
1459277928118865924,Okanumee_,RT @iamchrisani: #Wakandainu is a bomb   #Caketools ido will be rushed  #Medping  ido another bomb   We are no longer afraid of promoting African projects   Our time has come  Asians pumped #ShibaInu and Africans  bought the top ðŸ¤£  Wakanada inu is going to $1billion market  in your eyes,2021-11-12 21:52:24+00:00,0,0,Asians
1372054902747197440,milyles6,RT @Trungles: We have to talk about how a mainstay of stochastic terrorism against Asians includes how Asian immigrant women in vulnerable service professions are violently sexualized and reduced to punchlines in much of the American popular imagination and everything it begets.,2021-03-17 05:19:15+00:00,0,1,Asians
1366883583286251520,mishygdc,RT @bryanyang: Still so proud of Asians for tricking white people into paying $20 for ramen,2021-03-02 22:50:16+00:00,0,0,Asians
1356648786639093761,marinafang,"RT @kimlypso: asians in pittsburgh!! iâ€™m working on a story for @PGHCityPaper on lunar new year celebrations during covid. if youâ€™re celebrating this year, please reach out!",2021-02-02 17:00:50+00:00,0,0,Asians
